type,start_point,end_point,hex_code,d_code
entry,00000001000037CF,00000001000037D6,"['48', '8B', '85', 'A8', 'FE', 'FF', 'FF']","['mov rax, [rbp+var_158] ']"
entry,00000001000037D6,00000001000037DA,"['48', '89', '45', '80']","['mov [rbp+var_80], rax ']"
entry,00000001000037DA,00000001000037DE,"['48', '8B', '4D', '80']","['mov rcx, [rbp+var_80] ']"
entry,00000001000037DE,00000001000037E5,"['48', '81', 'C1', '18', '00', '00', '00']","['add rcx, 18h ']"
entry,00000001000037E5,00000001000037E9,"['48', '89', '4D', '88']","['mov [rbp+var_78], rcx ']"
entry,00000001000037E9,00000001000037ED,"['48', '8B', '4D', '88']","['mov rcx, [rbp+var_78] ']"
entry,00000001000037ED,00000001000037F1,"['48', '89', '4D', '90']","['mov [rbp+var_70], rcx ']"
entry,00000001000037F1,00000001000037F5,"['48', '8B', '4D', '90']","['mov rcx, [rbp+var_70] ']"
entry,00000001000037F5,00000001000037F9,"['48', '8B', '49', '08']","['mov rcx, [rcx+8] ']"
entry,00000001000037F9,0000000100003800,"['48', '8B', '95', 'D0', 'FE', 'FF', 'FF']","['mov rdx, [rbp+var_130] ']"
entry,0000000100003800,0000000100003807,"['48', '89', '8D', '58', 'FF', 'FF', 'FF']","['mov [rbp+var_A8], rcx ']"
entry,0000000100003807,000000010000380E,"['48', '89', '95', '50', 'FF', 'FF', 'FF']","['mov [rbp+var_B0], rdx ']"
entry,000000010000380E,0000000100003815,"['48', '8B', '8D', '58', 'FF', 'FF', 'FF']","['mov rcx, [rbp+var_A8] ']"
entry,0000000100003815,000000010000381C,"['48', '8B', '95', '50', 'FF', 'FF', 'FF']","['mov rdx, [rbp+var_B0] ']"
entry,000000010000381C,0000000100003823,"['48', '89', '8D', '70', 'FF', 'FF', 'FF']","['mov [rbp+var_90], rcx ']"
entry,0000000100003823,000000010000382A,"['48', '89', '95', '68', 'FF', 'FF', 'FF']","['mov [rbp+var_98], rdx ']"
entry,000000010000382A,0000000100003835,"['48', 'C7', '85', '60', 'FF', 'FF', 'FF', '00', '00', '00', '00']","['mov [rbp+var_A0], 0 ']"
entry,0000000100003835,000000010000383C,"['48', '8B', '8D', '68', 'FF', 'FF', 'FF']","['mov rcx, [rbp+var_98] ']"
entry,000000010000383C,0000000100003840,"['48', 'C1', 'E1', '02']","['shl rcx, 2 ']"
entry,0000000100003840,0000000100003843,"['48', '89', 'CF']","['mov rdi, rcx  ']"
entry,0000000100003843,0000000100003848,"['E8', 'BC', '03', '00', '00']",['call __Znwm  ']
entry,0000000100003848,000000010000384F,"['48', '89', '85', 'A0', 'FE', 'FF', 'FF']","['mov [rbp+var_160], rax ']"
entry,000000010000384F,0000000100003854,"['E9', '70', '00', '00', '00']",['jmp loc_1000038C4 ']
gap,0000000100003854,000000010000385E,"['48', 'B8', '00', '00', '00', '00', '00', '00', '00', '00']","['None', 'None', 'loc_100003854:  ', 'mov rax, 0 ']"
entry,000000010000385E,0000000100003865,"['48', '8D', '8D', 'B0', 'FE', 'FF', 'FF']","['lea rcx, [rbp+var_150] ']"
entry,0000000100003865,000000010000386C,"['48', '8D', '95', '28', 'FF', 'FF', 'FF']","['lea rdx, [rbp+var_D8] ']"
entry,000000010000386C,0000000100003873,"['48', '89', '95', '38', 'FF', 'FF', 'FF']","['mov [rbp+var_C8], rdx ']"
entry,0000000100003873,000000010000387E,"['48', 'C7', '85', '30', 'FF', 'FF', 'FF', 'FF', 'FF', 'FF', 'FF']","['mov [rbp+var_D0], 0FFFFFFFFFFFFFFFFh ']"
entry,000000010000387E,0000000100003885,"['48', '8B', '95', '38', 'FF', 'FF', 'FF']","['mov rdx, [rbp+var_C8] ']"
entry,0000000100003885,000000010000388C,"['48', '8B', 'B5', '30', 'FF', 'FF', 'FF']","['mov rsi, [rbp+var_D0] ']"
