idiom,label,count
var_950 = byte ptr -950h  | * | var_940 = qword ptr -940h ,data,1
var_948 = qword ptr -948h  | * | var_938 = qword ptr -938h ,data,1
var_940 = qword ptr -940h  | * | var_930 = qword ptr -930h ,data,1
var_938 = qword ptr -938h  | * | var_928 = qword ptr -928h ,data,1
var_930 = qword ptr -930h  | * | var_920 = qword ptr -920h ,data,1
var_928 = qword ptr -928h  | * | var_838 = qword ptr -838h ,data,1
var_920 = qword ptr -920h  | * | var_830 = qword ptr -830h ,data,1
var_838 = qword ptr -838h  | * | var_828 = qword ptr -828h ,data,1
var_830 = qword ptr -830h  | * | var_820 = qword ptr -820h ,data,1
var_828 = qword ptr -828h  | * | var_818 = qword ptr -818h ,data,1
var_820 = qword ptr -820h  | * | var_810 = qword ptr -810h ,data,1
var_818 = qword ptr -818h  | * | var_808 = qword ptr -808h ,data,1
var_810 = qword ptr -810h  | * | var_800 = qword ptr -800h ,data,1
var_808 = qword ptr -808h  | * | var_7F8 = qword ptr -7F8h ,data,1
var_800 = qword ptr -800h  | * | var_7F0 = qword ptr -7F0h ,data,1
var_7F8 = qword ptr -7F8h  | * | var_7D8 = qword ptr -7D8h ,data,1
var_7F0 = qword ptr -7F0h  | * | var_7D0 = qword ptr -7D0h ,data,1
var_7D8 = qword ptr -7D8h  | * | var_7C8 = qword ptr -7C8h ,data,1
var_7D0 = qword ptr -7D0h  | * | var_7C0 = qword ptr -7C0h ,data,1
var_7C8 = qword ptr -7C8h  | * | var_7B8 = qword ptr -7B8h ,data,1
var_7C0 = qword ptr -7C0h  | * | var_7B0 = qword ptr -7B0h ,data,1
var_7B8 = qword ptr -7B8h  | * | var_7A8 = qword ptr -7A8h ,data,1
var_7B0 = qword ptr -7B0h  | * | var_7A0 = qword ptr -7A0h ,data,1
var_7A8 = qword ptr -7A8h  | * | var_798 = qword ptr -798h ,data,1
var_7A0 = qword ptr -7A0h  | * | var_780 = qword ptr -780h ,data,1
var_798 = qword ptr -798h  | * | var_778 = qword ptr -778h ,data,1
var_780 = qword ptr -780h  | * | var_770 = qword ptr -770h ,data,1
var_778 = qword ptr -778h  | * | var_768 = qword ptr -768h ,data,1
var_770 = qword ptr -770h  | * | var_760 = qword ptr -760h ,data,1
var_768 = qword ptr -768h  | * | var_758 = qword ptr -758h ,data,1
var_760 = qword ptr -760h  | * | var_750 = qword ptr -750h ,data,1
var_758 = qword ptr -758h  | * | var_748 = qword ptr -748h ,data,1
var_750 = qword ptr -750h  | * | var_740 = qword ptr -740h ,data,1
var_748 = qword ptr -748h  | * | var_738 = qword ptr -738h ,data,1
var_740 = qword ptr -740h  | * | var_730 = qword ptr -730h ,data,1
var_738 = qword ptr -738h  | * | var_728 = qword ptr -728h ,data,1
var_730 = qword ptr -730h  | * | var_720 = qword ptr -720h ,data,1
var_728 = qword ptr -728h  | * | var_718 = qword ptr -718h ,data,1
var_720 = qword ptr -720h  | * | var_710 = qword ptr -710h ,data,1
var_718 = qword ptr -718h  | * | var_708 = qword ptr -708h ,data,1
var_710 = qword ptr -710h  | * | var_6F0 = qword ptr -6F0h ,data,1
var_708 = qword ptr -708h  | * | var_6E8 = qword ptr -6E8h ,data,1
var_6F0 = qword ptr -6F0h  | * | var_6E0 = qword ptr -6E0h ,data,1
var_6E8 = qword ptr -6E8h  | * | var_6D8 = qword ptr -6D8h ,data,1
var_6E0 = qword ptr -6E0h  | * | var_6D0 = qword ptr -6D0h ,data,1
var_6D8 = qword ptr -6D8h  | * | var_6C8 = qword ptr -6C8h ,data,1
var_6D0 = qword ptr -6D0h  | * | var_6C0 = qword ptr -6C0h ,data,1
var_6C8 = qword ptr -6C8h  | * | var_6B8 = qword ptr -6B8h ,data,1
var_6C0 = qword ptr -6C0h  | * | var_6B0 = qword ptr -6B0h ,data,1
var_6B8 = qword ptr -6B8h  | * | var_698 = qword ptr -698h ,data,1
var_6B0 = qword ptr -6B0h  | * | var_690 = qword ptr -690h ,data,1
var_698 = qword ptr -698h  | * | var_688 = qword ptr -688h ,data,1
var_690 = qword ptr -690h  | * | var_680 = qword ptr -680h ,data,1
var_688 = qword ptr -688h  | * | var_678 = qword ptr -678h ,data,1
var_680 = qword ptr -680h  | * | var_670 = qword ptr -670h ,data,1
var_678 = qword ptr -678h  | * | var_668 = qword ptr -668h ,data,1
var_670 = qword ptr -670h  | * | var_660 = qword ptr -660h ,data,1
var_668 = qword ptr -668h  | * | var_658 = qword ptr -658h ,data,1
var_660 = qword ptr -660h  | * | var_650 = qword ptr -650h ,data,1
var_658 = qword ptr -658h  | * | var_648 = qword ptr -648h ,data,1
var_650 = qword ptr -650h  | * | var_640 = qword ptr -640h ,data,1
var_648 = qword ptr -648h  | * | var_638 = qword ptr -638h ,data,1
var_640 = qword ptr -640h  | * | var_630 = qword ptr -630h ,data,1
var_638 = qword ptr -638h  | * | var_628 = qword ptr -628h ,data,1
var_630 = qword ptr -630h  | * | var_620 = qword ptr -620h ,data,1
var_628 = qword ptr -628h  | * | var_618 = qword ptr -618h ,data,1
var_620 = qword ptr -620h  | * | var_610 = qword ptr -610h ,data,1
var_618 = qword ptr -618h  | * | var_608 = qword ptr -608h ,data,1
var_610 = qword ptr -610h  | * | var_600 = qword ptr -600h ,data,1
var_608 = qword ptr -608h  | * | var_5F8 = qword ptr -5F8h ,data,1
var_600 = qword ptr -600h  | * | var_5F0 = qword ptr -5F0h ,data,1
var_5F8 = qword ptr -5F8h  | * | var_5E8 = qword ptr -5E8h ,data,1
var_5F0 = qword ptr -5F0h  | * | var_5E0 = byte ptr -5E0h ,data,1
var_5E8 = qword ptr -5E8h  | * | var_5D8 = qword ptr -5D8h ,data,1
var_5E0 = byte ptr -5E0h  | * | var_5D0 = qword ptr -5D0h ,data,1
var_5C0 = qword ptr -5C0h  | * | var_5B0 = byte ptr -5B0h ,data,1
var_5B0 = byte ptr -5B0h  | * | var_5A0 = qword ptr -5A0h ,data,1
var_5A0 = qword ptr -5A0h  | * | var_590 = qword ptr -590h ,data,1
var_598 = qword ptr -598h  | * | var_588 = byte ptr -588h ,data,1
var_590 = qword ptr -590h  | * | var_580 = qword ptr -580h ,data,1
var_588 = byte ptr -588h  | * | var_578 = qword ptr -578h ,data,1
var_580 = qword ptr -580h  | * | var_570 = qword ptr -570h ,data,1
var_578 = qword ptr -578h  | * | var_568 = qword ptr -568h ,data,1
var_570 = qword ptr -570h  | * | var_560 = qword ptr -560h ,data,1
var_4E0 = qword ptr -4E0h  | * | var_4C0 = qword ptr -4C0h ,data,1
var_4D8 = qword ptr -4D8h  | * | var_4B8 = byte ptr -4B8h ,data,1
var_4C0 = qword ptr -4C0h  | * | var_4A0 = qword ptr -4A0h ,data,1
var_4B8 = byte ptr -4B8h  | * | var_498 = qword ptr -498h ,data,1
var_440 = qword ptr -440h  | * | var_430 = byte ptr -430h ,data,1
var_430 = byte ptr -430h  | * | var_420 = qword ptr -420h ,data,1
var_410 = qword ptr -410h  | * | var_400 = byte ptr -400h ,data,1
var_400 = byte ptr -400h  | * | var_3F0 = qword ptr -3F0h ,data,1
var_3E8 = qword ptr -3E8h  | * | var_3D8 = byte ptr -3D8h ,data,1
var_3D8 = byte ptr -3D8h  | * | var_3C8 = qword ptr -3C8h ,data,1
var_360 = qword ptr -360h  | * | var_270 = qword ptr -270h ,data,1
var_358 = qword ptr -358h  | * | var_268 = qword ptr -268h ,data,1
var_218 = qword ptr -218h  | * | var_1F8 = qword ptr -1F8h ,data,1
var_210 = qword ptr -210h  | * | var_1F0 = qword ptr -1F0h ,data,1
var_1C0 = qword ptr -1C0h  | * | var_1A0 = qword ptr -1A0h ,data,1
var_1B8 = qword ptr -1B8h  | * | var_198 = qword ptr -198h ,data,1
var_130 = qword ptr -130h  | * | var_120 = byte ptr -120h ,data,1
var_120 = byte ptr -120h  | * | var_110 = qword ptr -110h ,data,1
var_100 = qword ptr -100h  | * | var_F0 = byte ptr -0F0h ,data,1
var_F0 = byte ptr -0F0h  | * | var_E0 = qword ptr -0E0h ,data,1
var_D8 = qword ptr -0D8h  | * | var_C8 = byte ptr -0C8h ,data,1
var_C8 = byte ptr -0C8h  | * | var_B8 = qword ptr -0B8h ,data,1
push r15  | * | push r13 ,xcode,1
push r14  | * | push r12 ,xcode,1
push r13  | * | push rbx ,xcode,1
"push r12  | * | sub rsp, 0C18h ",xcode,1
"push rbx  | * | mov rax, rdi ",xcode,1
"sub rsp, 0C18h  | * | mov [rbp+var_B50], rsi ",xcode,1
"mov rax, rdi  | * | mov [rbp+var_B58], rdx ",xcode,1
"mov [rbp+var_B50], rsi  | * | mov rdx, [rbp+var_B50] ",xcode,1
"mov [rbp+var_B58], rdx  | * | mov [rbp+var_B48], rdx ",xcode,1
"mov rdx, [rbp+var_B50]  | * | mov rdx, [rbp+var_B48] ",xcode,1
"mov [rbp+var_B48], rdx  | * | add rdx, 8 ",xcode,1
"mov rdx, [rbp+var_B48]  | * | mov [rbp+var_B40], rdx ",xcode,1
"add rdx, 8  | * | mov rdx, [rbp+var_B40] ",xcode,1
"mov [rbp+var_B40], rdx  | * | mov [rbp+var_B38], rdx ",xcode,1
"mov rdx, [rbp+var_B40]  | * | mov rdx, [rbp+var_B38] ",xcode,1
"mov [rbp+var_B38], rdx  | * | mov [rbp+var_B60], rdx ",xcode,1
"mov rdx, [rbp+var_B38]  | * | mov rdx, [rbp+var_B60] ",xcode,1
"mov [rbp+var_B60], rdx  | * | mov [rbp+var_B28], rdx ",xcode,1
"mov rdx, [rbp+var_B60]  | * | mov [rbp+var_B30], 1 ",xcode,1
"mov [rbp+var_B28], rdx  | * | mov rdx, [rbp+var_B28] ",xcode,1
"mov [rbp+var_B30], 1  | * | mov rsi, [rbp+var_B30] ",xcode,1
"mov rdx, [rbp+var_B28]  | * | mov [rbp+var_B10], rdx ",xcode,1
"mov rsi, [rbp+var_B30]  | * | mov [rbp+var_B18], rsi ",xcode,1
"mov [rbp+var_B10], rdx  | * | mov [rbp+var_B20], 0 ",xcode,1
"mov [rbp+var_B18], rsi  | * | imul rdx, [rbp+var_B18], 28h ",xcode,1
"mov [rbp+var_B20], 0  | * | mov [rbp+var_BC8], rdi ",xcode,1
"imul rdx, [rbp+var_B18], 28h  | * | mov rdi, rdx  ",xcode,1
"mov [rbp+var_BC8], rdi  | * | mov [rbp+var_BD0], rax ",xcode,1
"mov rdi, rdx   | * | call __Znwm  ",xcode,1
"mov [rbp+var_BD0], rax  | * | lea rdx, [rbp+var_B78] ",xcode,1
"call __Znwm   | * | lea rsi, [rbp+var_958] ",xcode,1
"lea rdx, [rbp+var_B78]  | * | lea rdi, [rbp+var_948] ",xcode,1
"lea rsi, [rbp+var_958]  | * | lea rcx, [rbp+var_980] ",xcode,1
"lea rdi, [rbp+var_948]  | * | lea r8, [rbp+var_970] ",xcode,1
"lea rcx, [rbp+var_980]  | * | lea r9, [rbp+var_9D8] ",xcode,1
"lea r8, [rbp+var_970]  | * | lea r10, [rbp+var_9C8] ",xcode,1
"lea r9, [rbp+var_9D8]  | * | lea r11, [rbp+var_B88] ",xcode,1
"lea r10, [rbp+var_9C8]  | * | mov rbx, [rbp+var_B60] ",xcode,1
"lea r11, [rbp+var_B88]  | * | mov [rbp+var_B00], r11 ",xcode,1
"mov rbx, [rbp+var_B60]  | * | mov [rbp+var_B08], rbx ",xcode,1
"mov [rbp+var_B00], r11  | * | mov r11, [rbp+var_B00] ",xcode,1
"mov [rbp+var_B08], rbx  | * | mov rbx, [rbp+var_B08] ",xcode,1
"mov r11, [rbp+var_B00]  | * | mov [rbp+var_AF0], r11 ",xcode,1
"mov rbx, [rbp+var_B08]  | * | mov [rbp+var_AF8], rbx ",xcode,1
"mov [rbp+var_AF0], r11  | * | mov r11, [rbp+var_AF0] ",xcode,1
"mov [rbp+var_AF8], rbx  | * | mov rbx, [rbp+var_AF8] ",xcode,1
"mov r11, [rbp+var_AF0]  | * | mov [r11], rbx ",xcode,1
"mov rbx, [rbp+var_AF8]  | * | mov byte ptr [r11+8], 0 ",xcode,1
"mov [r11], rbx  | * | mov r11, [rbp+var_B88] ",xcode,1
"mov byte ptr [r11+8], 0  | * | mov r14b, [rbp+var_B80] ",xcode,1
"mov r11, [rbp+var_B88]  | * | mov [rbp+var_9F0], rdx ",xcode,1
"mov r14b, [rbp+var_B80]  | * | mov [rbp+var_9F8], rax ",xcode,1
"mov [rbp+var_9F0], rdx  | * | mov [rbp+var_A08], r11 ",xcode,1
"mov [rbp+var_9F8], rax  | * | mov [rbp+var_A00], r14b ",xcode,1
"mov [rbp+var_A08], r11  | * | mov rax, [rbp+var_9F0] ",xcode,1
"mov [rbp+var_A00], r14b  | * | mov r11, [rbp+var_9F8] ",xcode,1
"mov rax, [rbp+var_9F0]  | * | mov rbx, [rbp+var_A08] ",xcode,1
"mov r11, [rbp+var_9F8]  | * | mov r14b, [rbp+var_A00] ",xcode,1
"mov rbx, [rbp+var_A08]  | * | mov [rbp+var_9C0], rax ",xcode,1
"mov r14b, [rbp+var_A00]  | * | mov [rbp+var_9C8], r11 ",xcode,1
"mov [rbp+var_9C0], rax  | * | mov [rbp+var_9D8], rbx ",xcode,1
"mov [rbp+var_9C8], r11  | * | mov [rbp+var_9D0], r14b ",xcode,1
"mov [rbp+var_9D8], rbx  | * | mov rax, [rbp+var_9C0] ",xcode,1
"mov [rbp+var_9D0], r14b  | * | mov [rbp+var_9B8], r10 ",xcode,1
"mov rax, [rbp+var_9C0]  | * | mov r10, [rbp+var_9B8] ",xcode,1
"mov [rbp+var_9B8], r10  | * | mov r10, [r10] ",xcode,1
"mov r10, [rbp+var_9B8]  | * | mov [rbp+var_920], r9 ",xcode,1
"mov r10, [r10]  | * | mov r9, [rbp+var_920] ",xcode,1
"mov [rbp+var_920], r9  | * | mov r11, [r9] ",xcode,1
"mov r9, [rbp+var_920]  | * | mov [rbp+var_9E8], r11 ",xcode,1
"mov r11, [r9]  | * | mov r9, [r9+8] ",xcode,1
"mov [rbp+var_9E8], r11  | * | mov [rbp+var_9E0], r9 ",xcode,1
"mov r9, [r9+8]  | * | mov r9, [rbp+var_9E8] ",xcode,1
"mov [rbp+var_9E0], r9  | * | mov r14b, byte ptr [rbp+var_9E0] ",xcode,1
"mov r9, [rbp+var_9E8]  | * | mov [rbp+var_998], rax ",xcode,1
"mov r14b, byte ptr [rbp+var_9E0]  | * | mov [rbp+var_9A0], r10 ",xcode,1
"mov [rbp+var_998], rax  | * | mov [rbp+var_9B0], r9 ",xcode,1
"mov [rbp+var_9A0], r10  | * | mov [rbp+var_9A8], r14b ",xcode,1
"mov [rbp+var_9B0], r9  | * | mov rax, [rbp+var_998] ",xcode,1
"mov [rbp+var_9A8], r14b  | * | mov r9, [rbp+var_9A0] ",xcode,1
"mov rax, [rbp+var_998]  | * | mov r10, [rbp+var_9B0] ",xcode,1
"mov r9, [rbp+var_9A0]  | * | mov r14b, [rbp+var_9A8] ",xcode,1
"mov r10, [rbp+var_9B0]  | * | mov [rbp+var_968], rax ",xcode,1
"mov r14b, [rbp+var_9A8]  | * | mov [rbp+var_970], r9 ",xcode,1
"mov [rbp+var_968], rax  | * | mov [rbp+var_980], r10 ",xcode,1
"mov [rbp+var_970], r9  | * | mov [rbp+var_978], r14b ",xcode,1
"mov [rbp+var_980], r10  | * | mov rax, [rbp+var_968] ",xcode,1
"mov [rbp+var_978], r14b  | * | mov [rbp+var_960], r8 ",xcode,1
"mov rax, [rbp+var_968]  | * | mov r8, [rbp+var_960] ",xcode,1
"mov [rbp+var_960], r8  | * | mov r8, [r8] ",xcode,1
"mov r8, [rbp+var_960]  | * | mov [rbp+var_928], rcx ",xcode,1
"mov r8, [r8]  | * | mov rcx, [rbp+var_928] ",xcode,1
"mov [rbp+var_928], rcx  | * | mov r9, [rcx] ",xcode,1
"mov rcx, [rbp+var_928]  | * | mov [rbp+var_990], r9 ",xcode,1
"mov r9, [rcx]  | * | mov rcx, [rcx+8] ",xcode,1
"mov [rbp+var_990], r9  | * | mov [rbp+var_988], rcx ",xcode,1
"mov rcx, [rcx+8]  | * | mov rcx, [rbp+var_990] ",xcode,1
"mov [rbp+var_988], rcx  | * | mov r14b, byte ptr [rbp+var_988] ",xcode,1
"mov rcx, [rbp+var_990]  | * | mov [rbp+var_940], rax ",xcode,1
"mov r14b, byte ptr [rbp+var_988]  | * | mov [rbp+var_948], r8 ",xcode,1
"mov [rbp+var_940], rax  | * | mov [rbp+var_958], rcx ",xcode,1
"mov [rbp+var_948], r8  | * | mov [rbp+var_950], r14b ",xcode,1
"mov [rbp+var_958], rcx  | * | mov rax, [rbp+var_940] ",xcode,1
"mov [rbp+var_950], r14b  | * | mov [rbp+var_938], rdi ",xcode,1
"mov rax, [rbp+var_940]  | * | mov rcx, [rbp+var_938] ",xcode,1
"mov [rbp+var_938], rdi  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_938]  | * | mov [rax], rcx ",xcode,1
"mov rcx, [rcx]  | * | mov [rbp+var_930], rsi ",xcode,1
"mov [rax], rcx  | * | mov rcx, [rbp+var_930] ",xcode,1
"mov [rbp+var_930], rsi  | * | mov rsi, [rcx] ",xcode,1
"mov rcx, [rbp+var_930]  | * | mov [rax+8], rsi ",xcode,1
"mov rsi, [rcx]  | * | mov rcx, [rcx+8] ",xcode,1
"mov [rax+8], rsi  | * | mov [rax+10h], rcx ",xcode,1
"mov rcx, [rcx+8]  | * | mov rax, [rbp+var_B60] ",xcode,1
"mov [rax+10h], rcx  | * | mov [rbp+var_838], rdx ",xcode,1
"mov rax, [rbp+var_B60]  | * | mov rcx, [rbp+var_838] ",xcode,1
"mov [rbp+var_838], rdx  | * | mov [rbp+var_830], rcx ",xcode,1
"mov rcx, [rbp+var_838]  | * | mov rcx, [rbp+var_830] ",xcode,1
"mov [rbp+var_830], rcx  | * | mov [rbp+var_828], rcx ",xcode,1
"mov rcx, [rbp+var_830]  | * | mov rcx, [rbp+var_828] ",xcode,1
"mov [rbp+var_828], rcx  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_828]  | * | add rcx, 1Ch ",xcode,1
"mov rcx, [rcx]  | * | mov [rbp+var_740], rcx ",xcode,1
"add rcx, 1Ch  | * | mov rcx, [rbp+var_740] ",xcode,1
"mov [rbp+var_740], rcx  | * | mov rdx, [rbp+var_B58] ",xcode,1
"mov rcx, [rbp+var_740]  | * | mov [rbp+var_648], rax ",xcode,1
"mov rdx, [rbp+var_B58]  | * | mov [rbp+var_650], rcx ",xcode,1
"mov [rbp+var_648], rax  | * | mov [rbp+var_658], rdx ",xcode,1
"mov [rbp+var_650], rcx  | * | mov rax, [rbp+var_650] ",xcode,1
"mov [rbp+var_658], rdx  | * | cmp rax, 0 ",xcode,1
"mov rax, [rbp+var_650]  | * | mov [rbp+var_BD8], rax ",xcode,1
"cmp rax, 0  | * | jz loc_100006C36 ",xcode,1
"mov [rbp+var_BD8], rax  | * | mov rax, [rbp+var_BD8] ",xcode,1
"jz loc_100006C36  | * | mov rcx, [rbp+var_658] ",xcode,1
"mov rax, [rbp+var_BD8]  | * | mov [rbp+var_638], rax ",xcode,1
"mov rcx, [rbp+var_658]  | * | mov [rbp+var_640], rcx ",xcode,1
"mov [rbp+var_638], rax  | * | mov rax, [rbp+var_638] ",xcode,1
"mov [rbp+var_640], rcx  | * | mov rcx, [rbp+var_640] ",xcode,1
"mov rax, [rbp+var_638]  | * | mov [rbp+var_628], rax ",xcode,1
"mov rcx, [rbp+var_640]  | * | mov [rbp+var_630], rcx ",xcode,1
"mov [rbp+var_628], rax  | * | mov rax, [rbp+var_628] ",xcode,1
"mov [rbp+var_630], rcx  | * | mov rcx, [rbp+var_630] ",xcode,1
"mov rax, [rbp+var_628]  | * | mov edx, [rcx] ",xcode,1
"mov rcx, [rbp+var_630]  | * | mov [rax], edx ",xcode,1
"mov edx, [rcx]  | * | mov rcx, [rbp+var_630] ",xcode,1
"mov [rax], edx  | * | mov edx, [rcx+4] ",xcode,1
"mov rcx, [rbp+var_630]  | * | mov [rax+4], edx ",xcode,1
"mov edx, [rcx+4]  | * | loc_100006C36:  ",xcode,1
"mov [rax+4], edx  | * | lea rax, [rbp+var_4B8] ",xcode,1
"loc_100006C36:   | * | lea rcx, [rbp+var_D0] ",xcode,1
"lea rax, [rbp+var_4B8]  | * | lea rdx, [rbp+var_C0] ",xcode,1
"lea rcx, [rbp+var_D0]  | * | lea rsi, [rbp+var_F8] ",xcode,1
"lea rdx, [rbp+var_C0]  | * | lea rdi, [rbp+var_E8] ",xcode,1
"lea rsi, [rbp+var_F8]  | * | lea r8, [rbp+var_140] ",xcode,1
"lea rdi, [rbp+var_E8]  | * | lea r9, [rbp+var_BB8] ",xcode,1
"lea r8, [rbp+var_140]  | * | lea r10, [rbp+var_268] ",xcode,1
"lea r9, [rbp+var_BB8]  | * | lea r11, [rbp+var_3E0] ",xcode,1
"lea r10, [rbp+var_268]  | * | lea rbx, [rbp+var_3D0] ",xcode,1
"lea r11, [rbp+var_3E0]  | * | lea r14, [rbp+var_408] ",xcode,1
"lea rbx, [rbp+var_3D0]  | * | lea r15, [rbp+var_3F8] ",xcode,1
"lea r14, [rbp+var_408]  | * | lea r12, [rbp+var_450] ",xcode,1
"lea r15, [rbp+var_3F8]  | * | lea r13, [rbp+var_4C0] ",xcode,1
"lea r12, [rbp+var_450]  | * | mov [rbp+var_BE0], rax ",xcode,1
"lea r13, [rbp+var_4C0]  | * | lea rax, [rbp+var_B78] ",xcode,1
"mov [rbp+var_BE0], rax  | * | mov [rbp+var_40], rax ",xcode,1
"lea rax, [rbp+var_B78]  | * | mov [rbp+var_BE8], rax ",xcode,1
"mov [rbp+var_40], rax  | * | mov rax, [rbp+var_40] ",xcode,1
"mov [rbp+var_BE8], rax  | * | mov [rbp+var_38], rax ",xcode,1
"mov rax, [rbp+var_40]  | * | mov rax, [rbp+var_38] ",xcode,1
"mov [rbp+var_38], rax  | * | mov [rbp+var_30], rax ",xcode,1
"mov rax, [rbp+var_38]  | * | mov rax, [rbp+var_30] ",xcode,1
"mov [rbp+var_30], rax  | * | mov byte ptr [rax+10h], 1 ",xcode,1
"mov rax, [rbp+var_30]  | * | mov rax, [rbp+var_BE8] ",xcode,1
"mov byte ptr [rax+10h], 1  | * | mov [rbp+var_498], rax ",xcode,1
"mov rax, [rbp+var_BE8]  | * | mov rax, [rbp+var_498] ",xcode,1
"mov [rbp+var_498], rax  | * | mov [rbp+var_488], r13 ",xcode,1
"mov rax, [rbp+var_498]  | * | mov [rbp+var_490], rax ",xcode,1
"mov [rbp+var_488], r13  | * | mov rax, [rbp+var_488] ",xcode,1
"mov [rbp+var_490], rax  | * | mov r13, [rbp+var_490] ",xcode,1
"mov rax, [rbp+var_488]  | * | mov [rbp+var_478], rax ",xcode,1
"mov r13, [rbp+var_490]  | * | mov [rbp+var_480], r13 ",xcode,1
"mov [rbp+var_478], rax  | * | mov rax, [rbp+var_478] ",xcode,1
"mov [rbp+var_480], r13  | * | mov r13, [rbp+var_480] ",xcode,1
"mov rax, [rbp+var_478]  | * | mov [rax], r13 ",xcode,1
"mov r13, [rbp+var_480]  | * | mov rax, [rbp+var_4C0] ",xcode,1
"mov [rax], r13  | * | mov r13, [rbp+var_BE0] ",xcode,1
"mov rax, [rbp+var_4C0]  | * | mov [rbp+var_468], r13 ",xcode,1
"mov r13, [rbp+var_BE0]  | * | mov [rbp+var_470], rax ",xcode,1
"mov [rbp+var_468], r13  | * | mov rax, [rbp+var_468] ",xcode,1
"mov [rbp+var_470], rax  | * | mov r13, [rbp+var_470] ",xcode,1
"mov rax, [rbp+var_468]  | * | mov [rbp+var_448], rax ",xcode,1
"mov r13, [rbp+var_470]  | * | mov [rbp+var_450], r13 ",xcode,1
"mov [rbp+var_448], rax  | * | mov rax, [rbp+var_448] ",xcode,1
"mov [rbp+var_450], r13  | * | mov [rbp+var_440], r12 ",xcode,1
"mov rax, [rbp+var_448]  | * | mov r13, [rbp+var_440] ",xcode,1
"mov [rbp+var_440], r12  | * | mov r13, [r13+0] ",xcode,1
"mov r13, [rbp+var_440]  | * | mov [rbp+var_378], r13 ",xcode,1
"mov r13, [r13+0]  | * | mov r13, [rbp+var_378] ",xcode,1
"mov [rbp+var_378], r13  | * | mov [rbp+var_370], r13 ",xcode,1
"mov r13, [rbp+var_378]  | * | mov [rbp+var_BF0], rax ",xcode,1
"mov [rbp+var_370], r13  | * | mov rax, [rbp+var_370] ",xcode,1
"mov [rbp+var_BF0], rax  | * | mov [rbp+var_368], rax ",xcode,1
"mov rax, [rbp+var_370]  | * | mov rax, [rbp+var_368] ",xcode,1
"mov [rbp+var_368], rax  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_368]  | * | mov [rbp+var_380], rax ",xcode,1
"mov rax, [rax]  | * | mov [rbp+var_360], r13 ",xcode,1
"mov [rbp+var_380], rax  | * | mov rax, [rbp+var_360] ",xcode,1
"mov [rbp+var_360], r13  | * | mov [rbp+var_358], rax ",xcode,1
"mov rax, [rbp+var_360]  | * | mov rax, [rbp+var_358] ",xcode,1
"mov [rbp+var_358], rax  | * | mov qword ptr [rax], 0 ",xcode,1
"mov rax, [rbp+var_358]  | * | mov rax, [rbp+var_380] ",xcode,1
"mov qword ptr [rax], 0  | * | mov [rbp+var_388], r12 ",xcode,1
"mov rax, [rbp+var_380]  | * | mov r12, [rbp+var_388] ",xcode,1
"mov [rbp+var_388], r12  | * | mov r12, [r12] ",xcode,1
"mov r12, [rbp+var_388]  | * | mov [rbp+var_3A0], r12 ",xcode,1
"mov r12, [r12]  | * | mov r12, [rbp+var_3A0] ",xcode,1
"mov [rbp+var_3A0], r12  | * | mov [rbp+var_398], r12 ",xcode,1
"mov r12, [rbp+var_3A0]  | * | mov r12, [rbp+var_398] ",xcode,1
"mov [rbp+var_398], r12  | * | mov [rbp+var_390], r12 ",xcode,1
"mov r12, [rbp+var_398]  | * | mov r12, [rbp+var_390] ",xcode,1
"mov [rbp+var_390], r12  | * | add r12, 8 ",xcode,1
"mov r12, [rbp+var_390]  | * | mov [rbp+var_3A8], r12 ",xcode,1
"add r12, 8  | * | mov r12, [rbp+var_3A8] ",xcode,1
"mov [rbp+var_3A8], r12  | * | mov r13, [r12] ",xcode,1
"mov r12, [rbp+var_3A8]  | * | mov [rbp+var_460], r13 ",xcode,1
"mov r13, [r12]  | * | mov r12, [r12+8] ",xcode,1
"mov [rbp+var_460], r13  | * | mov [rbp+var_458], r12 ",xcode,1
"mov r12, [r12+8]  | * | mov r12, [rbp+var_460] ",xcode,1
"mov [rbp+var_458], r12  | * | mov r13b, byte ptr [rbp+var_458] ",xcode,1
"mov r12, [rbp+var_460]  | * | mov [rbp+var_BF8], rax ",xcode,1
"mov r13b, byte ptr [rbp+var_458]  | * | mov rax, [rbp+var_BF0] ",xcode,1
"mov [rbp+var_BF8], rax  | * | mov [rbp+var_420], rax ",xcode,1
"mov rax, [rbp+var_BF0]  | * | mov rax, [rbp+var_BF8] ",xcode,1
"mov [rbp+var_420], rax  | * | mov [rbp+var_428], rax ",xcode,1
"mov rax, [rbp+var_BF8]  | * | mov [rbp+var_438], r12 ",xcode,1
"mov [rbp+var_428], rax  | * | mov [rbp+var_430], r13b ",xcode,1
"mov [rbp+var_438], r12  | * | mov r12, [rbp+var_420] ",xcode,1
"mov [rbp+var_430], r13b  | * | mov rax, [rbp+var_428] ",xcode,1
"mov r12, [rbp+var_420]  | * | mov r13, [rbp+var_438] ",xcode,1
"mov rax, [rbp+var_428]  | * | mov [rbp+var_C00], rax ",xcode,1
"mov r13, [rbp+var_438]  | * | mov al, [rbp+var_430] ",xcode,1
"mov [rbp+var_C00], rax  | * | mov [rbp+var_3F0], r12 ",xcode,1
